,title,originallink,link,description,pubDate
1,"전남도, 지역안전지수 전국 최하위권 지적돼",https://www.safetynews.co.kr/news/articleView.html?idxno=231233,https://www.safetynews.co.kr/news/articleView.html?idxno=231233,전남도의회 / 사진 = 연합<b>뉴스</b>. 전라남도가 지역안전지수에 있어 지난 5년 동안 전국 최하위권을 기록한 것에 대한 비판이 도의회서 나왔다. 22일 전남도의회에 따르면 전남도는 올 2월 행안부 지역안전지수 발표를 비롯... ,"Mon, 22 Jul 2024 16:10:00 +0900"
2,"중부발전, 인도네시아 로봇 시장 진출 중소기업 지원 강화",https://www.straightnews.co.kr/news/articleView.html?idxno=250950,https://www.straightnews.co.kr/news/articleView.html?idxno=250950,"대전테크노파크가 양해각서 체결 후 기념촬영을 하고 있다 (왼쪽부터 한국로봇산업협회 전한구 본부장, 한국중부발전 한경수 동반성장부장, PIDI 4.0 카효 누그로호 센터장, 대전테크노파크 허재범 팀장) [스트레이트<b>뉴스</b>=]","Mon, 22 Jul 2024 16:10:00 +0900"
3,"YBM, 굿노트 AI 스마트북의 SNS 크리에이터 ‘YBM 프렌즈 2기’ 모집",https://edu.chosun.com/site/data/html_dir/2024/07/22/2024072280192.html,https://edu.chosun.com/site/data/html_dir/2024/07/22/2024072280192.html,"카드<b>뉴스</b> 및 숏폼 영상 제작을 즐겨하고 관심이 있는 대학생은 지원 가능하고, AI 스마트북이 ios에서만... 활동기간 내에 카드<b>뉴스</b> 혹은 숏폼 영상 총 2건을 제작하면 되는데, 제작된 콘텐츠는 모두 YBM의 공식 계정에... ","Mon, 22 Jul 2024 16:10:00 +0900"
4,"유인촌 문체부 장관, 올림픽 메달리스트들과 체육 미래 논의",https://news.sbs.co.kr/news/endPage.do?news_id=N1007732277&plink=ORI&cooper=NAVER,https://m.sports.naver.com/general/article/055/0001174243,"선수 육성과 체육 기반 시설 확충, 은퇴선수 지원 등에 관한 목소리도 나왔습니다. 유인촌 장관은 &quot;간담회에서 나온 의견을 바탕으로 체육 정책 방향을 구상하겠다&quot;고 말했습니다. (사진=문화체육관광부 제공, 연합<b>뉴스</b>)","Mon, 22 Jul 2024 16:10:00 +0900"
5,김병환 &quot;PF 시행사 低자기자본비율 문제…높일 필요 있어&quot;,https://news.einfomax.co.kr/news/articleView.html?idxno=4318071,https://news.einfomax.co.kr/news/articleView.html?idxno=4318071,발언하는 김병환 금융위원장 후보자(서울=연합<b>뉴스</b>) 김주성 기자 = 김병환 금융위원장 후보자가 22일 오전 서울 여의도 국회 정무위원회에서 열린 인사청문회에서 발언하고 있다. 2024.7.22 utzza@yna.co.kr 정원 한종화... ,"Mon, 22 Jul 2024 16:10:00 +0900"
6,'윤석열 명예훼손' 수사에 '김건희 의혹' 취재 자료는 왜 털어가나?,https://www.goodmorningcc.com/news/articleView.html?idxno=401313,https://www.goodmorningcc.com/news/articleView.html?idxno=401313,윤석열 정부의 노골적인 언론 탄압에 맞서 정치검찰의 불법 압수수색 행태를 고발해온 <b>뉴스</b>타파가 지난 18일... <b>뉴스</b>타파는 허 기자로부터 검찰이 압수해 간 전자정보 목록을 제공받아 검찰이 뭘 압수했는지 일일이... ,"Mon, 22 Jul 2024 16:10:00 +0900"
7,"쿠팡,레저용품 1만 개 이상 최대 60% 할인",http://www.newsinside.kr/news/articleView.html?idxno=2405481,http://www.newsinside.kr/news/articleView.html?idxno=2405481,"2만 원 이상 구매 시 2000원, 5만 원 이상 구매 시 7000원, 7만 원 이상 구매 시 1만 5,000원 쿠폰이 발급된다. 자세한 내용은 쿠팡 앱에서 '레저 대란'을 검색하면 확인할 수 있다. [<b>뉴스</b>인사이드 ]","Mon, 22 Jul 2024 16:10:00 +0900"
8,"'공천 탈락' 정봉주 '깜짝 1위'…'명심' 김민석, 지지율 오를까?",https://news.sbs.co.kr/news/endPage.do?news_id=N1007732258&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001174244?sid=100,인터뷰를 인용보도할 때는 프로그램명 'SBS &lt;편상욱의 <b>뉴스</b>브리핑&gt;'을 정확히 밝혀주시기 바랍니다. 저작권은 SBS에 있습니다. ■ 방송 : SBS &lt;편상욱의 <b>뉴스</b>브리핑&gt; 월~금 (14:00~16:00) ■ 진행 : 윤춘호 SBS 논설위원... ,"Mon, 22 Jul 2024 16:10:00 +0900"
9,"인하대-인천 환경 단체, 인천 앞바다 해양쓰레기 시민 공동 모니터링",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8017755&ref=A,https://n.news.naver.com/mnews/article/056/0011766681?sid=102,"모니터링 자료를 바탕으로 중앙정부와 지자체 등에 정책을 제안하는 한편, 해양쓰레기에 대한 시민 인식 강화하기 위해 홍보와 교육 등에도 활용할 계획입니다. [사진 출처 : 연합<b>뉴스</b> / 인하대학교 제공]","Mon, 22 Jul 2024 16:10:00 +0900"
0,3·4호 태풍 북상…전남 체감 온도 35도 육박,http://news.lghellovision.net/news/articleView.html?idxno=475184,http://news.lghellovision.net/news/articleView.html?idxno=475184,"&quot;] 장마가 그치자마자 기승을 부리는 무더위와 태풍의 간접 영향권에 든 전남. 한밤에도 더위가 계속될 전망인 가운데, 온열 질환 예방에 각별한 주의가 요구됩니다. 헬로tv<b>뉴스</b> 서경입니다.","Mon, 22 Jul 2024 16:10:00 +0900"
1,[2024美대선] 해리스는 트럼프를 이길 수 있을까?,https://www.pennmike.com/news/articleView.html?idxno=84813,https://www.pennmike.com/news/articleView.html?idxno=84813,이어 &quot;의사와 가짜 <b>뉴스</b> 미디어를 포함해 바이든 주변의 모든 사람들이 그가 대통령에 출마할 수 없거나 대통령이 될 수 없다는 것을 알고 있었다는 점에서 공화당은 사기에 대해 보상을 받아야 하지 않느냐&quot;고 거세게... ,"Mon, 22 Jul 2024 16:10:00 +0900"
2,트럼프 &quot;무책임한 빅테크 규제 필요&quot; 빅테크 '망 중립성' 국내 효력 상실?,http://www.smedaily.co.kr/news/articleView.html?idxno=298163,http://www.smedaily.co.kr/news/articleView.html?idxno=298163,"사진/연합<b>뉴스</b> 빅테크 규제 뜻을 밝힌 도널드 트럼프 미국 공화당 대선 후보의 당선 가능성이 높게 점쳐지면서, 트럼프의 당선이 국내 '망 사용료' 징수 가능성을 높일 것으로 여겨진다. 22일 이동통신업계에 따르면... ","Mon, 22 Jul 2024 16:10:00 +0900"
3,한화오션 하청노동자 처우개선 촉구하는 금속노조,https://www.news1.kr/photos/6773570,https://n.news.naver.com/mnews/article/421/0007679149?sid=102,민주노총 금속노조 거제통영고성조선하청지회 조합원들이 22일 오후 서울 종로구 정부서울청사에서 한화오션 하청노동자 처우 개선 및 고용노동부 장관 면담을 촉구하는 구호를 외치고 있다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 16:10:00 +0900"
4,"키움증권, 고등학생 대상 '키움드리머' 1기 수료식 마쳐",https://www.lcnews.co.kr/news/articleView.html?idxno=80351,https://www.lcnews.co.kr/news/articleView.html?idxno=80351,[사진=키움증권 제공] 라이센스<b>뉴스</b> = 박정경 기자 | 키움증권(대표이사 엄주성)은 지난 19일 ESG 경영 프로젝트의 일환으로 실시한 경제교육 멘토링 '키움드리머' 1기의 수료식을 마쳤다고 22일 밝혔다. 이번 행사는 서울... ,"Mon, 22 Jul 2024 16:10:00 +0900"
5,"김동연 &quot;피의자 김건희가 검찰 소환... 이원석, 거취 결정해야&quot;",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003048055&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002440675?sid=100,마치고 귀국길 윤석열 대통령과 김건희 여사가 11일(현지시간) 미국 워싱턴DC 인근 덜레스 국제공항에서 북대서양조약기구(NATO·나토) 75주년 정상회의 참석 일정을 마친 뒤 전용기인 공군1호기에 탑승하고 있다. ⓒ 연합<b>뉴스</b>,"Mon, 22 Jul 2024 16:10:00 +0900"
6,MZ세대 피해 커지는 보이스피싱…“범정부적 대책 필요”,http://www.edaily.co.kr/news/newspath.asp?newsid=03079926638957144,https://n.news.naver.com/mnews/article/018/0005795133?sid=101,"대응 강화방안 모색 세미나에서 조용병(앞줄 왼쪽 네번째) 은행연합회장, 이원석(앞줄 왼쪽 다섯번째) 검찰총장, 정점식(앞줄 왼쪽 여섯번째)국민의힘 정책위의장 등 참석자들이 기념촬영을 하고 있다.(사진=연합<b>뉴스</b>)","Mon, 22 Jul 2024 16:09:00 +0900"
7,대구 열린 채용 확대…산하기관 채용 지역제한 철폐,https://www.nocutnews.co.kr/news/6182223?utm_source=naver&utm_medium=article&utm_campaign=20240722040824,https://n.news.naver.com/mnews/article/079/0003918943?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:09:00 +0900"
8,'쯔양 협박 의혹' 카라큘라 &quot;유튜버의 삶 내려놓겠다&quot;…모든 영상 비공개,https://www.dailian.co.kr/news/view/1386676/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002853526?sid=102,연합<b>뉴스</b>에 따르면 카라큘라는 22일 개인 유튜브 채널에 '마지막 인사를 드립니다'라는 영상을 올리고 &quot;지난... 가짜<b>뉴스</b>를 퍼트리는 '렉카 연합'으로부터 과거를 빌미로 협박당해 돈을 갈취당했다고 주장했다. 이에 쯔양은... ,"Mon, 22 Jul 2024 16:09:00 +0900"
9,尹 &quot;원전 생태계 강화에 만전 기해 달라&quot;…체코에 특사 파견 검토,http://www.m-i.kr/news/articleView.html?idxno=1142357,http://www.m-i.kr/news/articleView.html?idxno=1142357,사진=연합<b>뉴스</b> 매일일보 = 문장원 기자  |  윤석열 대통령이 체코 원전 건설 사업 수주와 관련해 &quot;관계 부처는 원전 생태계 강화에 만전을 기해달라&quot;고 지시했다. 정혜전 대통령실 대변인은 22일 오후 용산 대통령실에서... ,"Mon, 22 Jul 2024 16:08:00 +0900"
0,"[카드<b>뉴스</b>] 7월 넷째 주 개봉예정영화, '데드풀과 울버린' 外",http://www.popcornnews.net/news/articleView.html?idxno=63260,http://www.popcornnews.net/news/articleView.html?idxno=63260,다행히 선배의 소개로 찾아간 진주에서 낭만적인 카페 '삼각지 다방'을 발견하는데… 그리고 엉겁결에 50년 동안 지역 예술가들의 아지트였던 이곳의 철거를 반대하는 운동에 참여하게 된다. [팝콘<b>뉴스</b>],"Mon, 22 Jul 2024 16:08:00 +0900"
1,박상돈 천안시장 기재부 방문…내년 국비 확보 나서,https://www.nocutnews.co.kr/news/6182220?utm_source=naver&utm_medium=article&utm_campaign=20240722040724,https://n.news.naver.com/mnews/article/079/0003918942?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:08:00 +0900"
2,"김두관, '친명' 지지층 겨냥해 '집단 쓰레기' 썼다 삭제",http://www.namdonews.com/news/articleView.html?idxno=780905,http://www.namdonews.com/news/articleView.html?idxno=780905,더불어민주당 새 지도부 선출을 위한 지역순회 경선 둘째 날인 21일 오전 강원 홍천군 홍천종합체육관에서 열린 합동연설회에서 김두관 당 대표 후보가 정견 발표를 하고 있다./연합<b>뉴스</b> 더불어민주당 김두관 당 대표... ,"Mon, 22 Jul 2024 16:08:00 +0900"
3,尹 &quot;원전 생태계 강화에 만전 기해 달라&quot;…체코에 특사 파견 검토,http://www.m-i.kr/news/articleView.html?idxno=1142357,http://www.m-i.kr/news/articleView.html?idxno=1142357,사진=연합<b>뉴스</b> 매일일보 = 문장원 기자  |  윤석열 대통령이 체코 원전 건설 사업 수주와 관련해 &quot;관계 부처는 원전 생태계 강화에 만전을 기해달라&quot;고 지시했다. 정혜전 대통령실 대변인은 22일 오후 용산 대통령실에서... ,"Mon, 22 Jul 2024 16:08:00 +0900"
4,&quot;원고 80% 외워...&quot; KBS 아나운서 출신 최동석이 7개월만에 9시 앵커 하차할 ...,https://www.huffingtonpost.kr/news/articleView.html?idxno=225701,https://www.huffingtonpost.kr/news/articleView.html?idxno=225701,"최동석 전 아나운서 (KBS 제공) ©<b>뉴스</b>1/최동석 인스타그램 아나운서라면 한 번씩은 꿈꾸는 9시 앵커 자리.... 또한, 눈 떨림 증상으로 프롬포터가 잘 보이지 않아 최동석은 KBS 9시 <b>뉴스</b> 앵커 시절 원고의 80%는 외워서... ","Mon, 22 Jul 2024 16:08:00 +0900"
5,'회사차 유용' 최정우 前 포스코홀딩스 회장 벌금 500만원 약식명령,https://www.newspim.com/news/view/20240722000811,https://www.newspim.com/news/view/20240722000811,최정우 전 포스코홀딩스 회장 [사진= <b>뉴스</b>핌DB] 앞서 포스코 지주사·미래기술연구원 포항 이전 범시민대책위원회는 지난 2022년 10월 최 전 회장이 회사 관용차를 사적 용도로 사용해 1억원의 재산상 이득을 취했다며... ,"Mon, 22 Jul 2024 16:08:00 +0900"
6,금속노조 '한화오션 하청노동자 처우개선 촉구하며 노동부 장관 면담 요청',https://www.news1.kr/photos/6773569,https://n.news.naver.com/mnews/article/421/0007679143?sid=102,민주노총 금속노조 거제통영고성조선하청지회 조합원들이 22일 오후 서울 종로구 정부서울청사에서 한화오션 하청노동자 처우 개선 및 고용노동부 장관 면담을 촉구하는 구호를 외치고 있다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 16:07:00 +0900"
7,"도로공사 충북본부, 26일 오전 1시부터 중부선 증평IC~진천IC 일시 통제",https://www.nocutnews.co.kr/news/6182216?utm_source=naver&utm_medium=article&utm_campaign=20240722040624,https://n.news.naver.com/mnews/article/079/0003918938?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:07:00 +0900"
8,훈련장서 몸 푸는 북한 체조 간판 안창옥,https://www.news1.kr/photos/6773559,https://m.sports.naver.com/paris2024/article/421/0007679142,"=<b>뉴스</b>1) 박정호 기자 = 2024 파리올림픽에 참가하는 북한 체조 간판 안창옥이 22일 오후(한국시간) 프랑스... 비록해 육상과 유도, 복싱, 다이빙, 레슬링, 탁구 등 7개 종목 16명을 출전 선수로 등록했다. 2024.7.22/<b>뉴스</b>1","Mon, 22 Jul 2024 16:07:00 +0900"
9,두산 합병에 뿔난 개미들…김병환 “제도개선 검토”,http://www.edaily.co.kr/news/newspath.asp?newsid=03073366638957144,https://n.news.naver.com/mnews/article/018/0005795131?sid=101,(사진=연합<b>뉴스</b>) 앞서 두산그룹은 두산에너빌리티로부터 주력 자회사 두산밥캣을 떼어내 두산로보틱스에 합병하는 지배구조 개편안을 발표했다. 두산은 합리적 합병가액 산정 기준 마련을 위한 금융위의 자본시장법... ,"Mon, 22 Jul 2024 16:07:00 +0900"
0,"뒤로 숨은 구제역·은퇴 카드 카라큘라, 쯔양 사태 거센 후폭풍",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12206665,https://m.entertain.naver.com/article/437/0000402644,&quot;방송인이 마약을 한 뒤 집단 난교를 했다&quot;는 가짜<b>뉴스</b>를 퍼트려 지난달 14일 기소됐으며 한 여성이... 깊이 반성하며 같은 실수를 반복하지 않고 올바르게 살겠다&quot;고 전했다. 박상후 엔터<b>뉴스</b>팀 기자 (콘텐트비즈니스본부),"Mon, 22 Jul 2024 16:07:00 +0900"
1,두산 합병에 뿔난 개미들…김병환 “제도개선 검토”,http://www.edaily.co.kr/news/newspath.asp?newsid=03073366638957144,https://n.news.naver.com/mnews/article/018/0005795131?sid=101,(사진=연합<b>뉴스</b>) 앞서 두산그룹은 두산에너빌리티로부터 주력 자회사 두산밥캣을 떼어내 두산로보틱스에 합병하는 지배구조 개편안을 발표했다. 두산은 합리적 합병가액 산정 기준 마련을 위한 금융위의 자본시장법... ,"Mon, 22 Jul 2024 16:07:00 +0900"
2,훈련장서 몸 푸는 북한 체조 간판 안창옥,https://www.news1.kr/photos/6773559,https://m.sports.naver.com/paris2024/article/421/0007679142,"=<b>뉴스</b>1) 박정호 기자 = 2024 파리올림픽에 참가하는 북한 체조 간판 안창옥이 22일 오후(한국시간) 프랑스... 비록해 육상과 유도, 복싱, 다이빙, 레슬링, 탁구 등 7개 종목 16명을 출전 선수로 등록했다. 2024.7.22/<b>뉴스</b>1","Mon, 22 Jul 2024 16:07:00 +0900"
3,정성훈 7대 청주기상지청장 취임,https://www.nocutnews.co.kr/news/6182215?utm_source=naver&utm_medium=article&utm_campaign=20240722040625,https://n.news.naver.com/mnews/article/079/0003918939?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:07:00 +0900"
4,"&quot;귀농귀촌 괴산으로 오세요&quot; 괴산군, 대한민국 귀농귀촌 행복박람회 참가",https://www.nocutnews.co.kr/news/6182217?utm_source=naver&utm_medium=article&utm_campaign=20240722040625,https://n.news.naver.com/mnews/article/079/0003918940?sid=102,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:07:00 +0900"
5,"26~28일 여의도순복음교회 등 6개 교회, 고등부 하계 수련회",https://www.goodnews1.com/news/articleView.html?idxno=436780,https://www.goodnews1.com/news/articleView.html?idxno=436780,"▲오는 26일부터 28일 영산수련원에서 개최되는 여의도순복음교회 등 6개 교회의 고등부 하계수련회 포스터.ⓒ데일리굿<b>뉴스</b> 이번 수련회는 여의도순복음교회를 비롯해 순복음강남교회, 여의도순복음동부교회... ","Mon, 22 Jul 2024 16:06:00 +0900"
6,"2NE1→카라→레인보우, '2세대' 걸그룹 컴백...영광 재현한다 [종합]",https://www.tvreport.co.kr/breaking/article/825491/,https://m.entertain.naver.com/article/213/0001302697,"21일 JTBC '<b>뉴스</b>룸'에 출연한 티파니는 소녀시대 완전체 활동에 관해 &quot;언제나 좋은 스테이지와 시기만 있다면 열려 있다. 후배분들에게 또 지금의 소녀들에게 어떤 영향을 줄 수 있나, 라는 고민을 항상 한다. 그 기회와... ","Mon, 22 Jul 2024 16:06:00 +0900"
7,"전청조父, '16억 투자사기 혐의' 항소심도 실형 선고",https://www.slist.kr/news/articleView.html?idxno=565949,https://www.slist.kr/news/articleView.html?idxno=565949,22일 법조계에 따르면 대전고법 제1형사부(부장 박진환)는 특정경제범죄 가중처벌 등에 관한 법률 위반(사기) 혐의 항소심에서 60대 전모씨에게 징역 5년 6개월을 선고했다고 연합<b>뉴스</b>가 보도했다. 검찰과 전씨가 각각... ,"Mon, 22 Jul 2024 16:06:00 +0900"
8,"트럼프보다 19살 어린 해리스, 78세 '트럼프 나이' 공격 예고…공수 바뀐 민주...",http://www.topstarnews.net/news/articleView.html?idxno=15521355,http://www.topstarnews.net/news/articleView.html?idxno=15521355,"연합<b>뉴스</b>에 따르면 조 바이든(81) 미국 대통령이 고령에 따른 인지력 논란을 넘어서지 못한 채 21일(현지시간)... 결과 트럼프 전 대통령의 지지율은 47.4%, 해리스 부통령의 지지율은 45.4%로 평가됐다고 전했다.[톱스타<b>뉴스</b>=]","Mon, 22 Jul 2024 16:06:00 +0900"
9,"대통령실, 바이든 후보 사퇴에 &quot;타국 정치 상황 언급 안해…한미 동맹 굳건&quot;",http://www.m-i.kr/news/articleView.html?idxno=1142355,http://www.m-i.kr/news/articleView.html?idxno=1142355,사진=연합<b>뉴스</b> 매일일보 = 조현정 기자  |  대통령실이 22일 조 바이든 미국 대통령의 차기 대선 후보 사퇴와 관련해 &quot;타국의 정치 관련 상황에 대해서는 언급하지 않겠다&quot;는 입장을 밝혔다. 그러면서 &quot;한미 동맹의 미국 내... ,"Mon, 22 Jul 2024 16:06:00 +0900"
0,"시청역 역주행 사고 피의자, 3차 경찰 조사에서도 급발진 주장 고수",https://www.kmaeil.com/news/articleView.html?idxno=464633,https://www.kmaeil.com/news/articleView.html?idxno=464633,/<b>뉴스</b>핌 서울시청역에서 발생한 역주행 사고로 인해 16명의 사상자를 낸 피의자가 3차 경찰 조사에서도 기존 주장을 유지한 것으로 알려졌다. 경찰에 따르면 서울 남대문경찰서는 지난 19일 오후 3시 시청역 사고 피의자... ,"Mon, 22 Jul 2024 16:06:00 +0900"
1,"26~28일 여의도순복음교회 등 6개 교회, 고등부 하계 수련회",https://www.goodnews1.com/news/articleView.html?idxno=436780,https://www.goodnews1.com/news/articleView.html?idxno=436780,"▲오는 26일부터 28일 영산수련원에서 개최되는 여의도순복음교회 등 6개 교회의 고등부 하계수련회 포스터.ⓒ데일리굿<b>뉴스</b> 이번 수련회는 여의도순복음교회를 비롯해 순복음강남교회, 여의도순복음동부교회... ","Mon, 22 Jul 2024 16:06:00 +0900"
2,한화오선 하청노동자 처우 개선하라,https://www.news1.kr/photos/6773568,https://n.news.naver.com/mnews/article/421/0007679141?sid=102,민주노총 금속노조 거제통영고성조선하청지회 조합원들이 22일 오후 서울 종로구 정부서울청사에서 한화오션 하청노동자 처우 개선 및 고용노동부 장관 면담을 촉구하는 구호를 외치고 있다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 16:06:00 +0900"
3,"‘쯔양 협박 의혹’ 카라큘라, 뒷돈 수수 인정… 은퇴 선언",https://www.kmib.co.kr/article/view.asp?arcid=0020333344&code=61121111&cp=nv,https://n.news.naver.com/mnews/article/005/0001712581?sid=102,앞서 유튜브 채널 ‘가로세로연구소’는 지난 10일 “쯔양이 유튜버 구제역·카라큘라·전국진 등 이른바 조회수를 올리기 위해 가짜<b>뉴스</b>를 퍼트리는 ‘렉커 연합’으로부터 과거를 빌미로 협박당해 돈을 갈취당했다”는... ,"Mon, 22 Jul 2024 16:06:00 +0900"
4,"학전이 배출한 윤도현, 故 김민기 추모 &quot;아버지 같은 존재&quot;",http://www.joynews24.com/view/1744714,http://www.joynews24.com/view/1744714,러브레터'와 '이소라의 프로포즈'의 전신인 '노영심의 작은 음악회'가 모두 학전에서 기획됐다. 그러나 재정난 및 김민기의 투병으로 지난 3월 문을 닫고 지금은 어린이극장으로 재개관해 운영되고 있다. 조이<b>뉴스</b>24 /,"Mon, 22 Jul 2024 16:06:00 +0900"
5,"북한 체조 간판 안창옥, '파리 올림픽 출격 준비 완료'",https://www.news1.kr/photos/6773561,https://m.sports.naver.com/paris2024/article/421/0007679138,"=<b>뉴스</b>1) 박정호 기자 = 2024 파리올림픽에 참가하는 북한 체조 간판 안창옥이 22일 오후(한국시간) 프랑스... 비록해 육상과 유도, 복싱, 다이빙, 레슬링, 탁구 등 7개 종목 16명을 출전 선수로 등록했다. 2024.7.22/<b>뉴스</b>1","Mon, 22 Jul 2024 16:06:00 +0900"
6,"與 당권 주자들, 막판 당심 공략 총력…'공소 취소 폭로' 최대 변수",http://www.m-i.kr/news/articleView.html?idxno=1142338,http://www.m-i.kr/news/articleView.html?idxno=1142338,사진=연합<b>뉴스</b> 매일일보 = 문장원 기자  |  국민의힘 차기 당 대표를 뽑는 전당대회가 하루 앞둔 21일 당권... 다만 나 후보는 앞서 오전 YTN라디오 '<b>뉴스</b>파이팅 배승희입니다'에 출연해 한 후보의 공소 취소 폭로 발언과... ,"Mon, 22 Jul 2024 16:06:00 +0900"
7,경호처 &quot;직원 성추행 혐의 송치 유감…관련 규정 따라 징계 진행&quot;,https://www.nocutnews.co.kr/news/6182214?utm_source=naver&utm_medium=article&utm_campaign=20240722040524,https://n.news.naver.com/mnews/article/079/0003918937?sid=100,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:06:00 +0900"
8,"박성재 법무부 장관, '범죄피해자 원스톱 솔루션 센터 개소식' 참석",https://www.news1.kr/photos/6773565,https://n.news.naver.com/mnews/article/421/0007679139?sid=102,"솔루션 센터'에서는 신체적·정신적·경제적 등 다층적 피해로 고통받는 범죄피해자가 여러 기관을 방문할 필요 없이 한 곳에서 경제, 법률, 심리, 복지, 금융 등 다양한 도움을 받을 수 있다.(공동취재) 2024.7.22/<b>뉴스</b>1","Mon, 22 Jul 2024 16:06:00 +0900"
9,"이호성號 하나카드, 카드론 잔액 나홀로 감소…건전성 관리 '효과'",http://www.1conomynews.co.kr/news/articleView.html?idxno=30377,http://www.1conomynews.co.kr/news/articleView.html?idxno=30377,"/ 사진 = 1코노미<b>뉴스</b> 올해 상반기 카드론 잔액이 또 다시 역대 최대치를 경신한 가운데, 하나카드의... 경우 건전성 관리가 중요해짐에 따라 리스크 관리에 집중하고 있다&quot;고 설명했다. [1코노미<b>뉴스</b> = ]","Mon, 22 Jul 2024 16:06:00 +0900"
0,10월 플라즈마 캠페인 앞둔 KSTAR,https://www.news1.kr/photos/6773566,https://n.news.naver.com/mnews/article/421/0007679140?sid=102,22일 대전 유성구 한국핵융합에너지연구원 특수실험동 내 'KSTAR'가 오는 10월 플라즈마 캠페인을 앞두고 있다. 사진은 인공태양 'KSTAR' 모습. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 16:06:00 +0900"
1,경호처 &quot;직원 성추행 혐의 송치 유감…관련 규정 따라 징계 진행&quot;,https://www.nocutnews.co.kr/news/6182214?utm_source=naver&utm_medium=article&utm_campaign=20240722040524,https://n.news.naver.com/mnews/article/079/0003918937?sid=100,"※CBS노컷<b>뉴스</b>는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷<b>뉴스</b>사이트 : https://url.kr/b71afn","Mon, 22 Jul 2024 16:06:00 +0900"
2,"이수만, &quot;故김민기, 음악으로 청년정신 심어줘&quot;",http://www.queen.co.kr/news/articleView.html?idxno=415730,http://www.queen.co.kr/news/articleView.html?idxno=415730,"이수만, 故 김민기(학전 제공) 이수만 전 총괄은 22일 <b>뉴스</b>1에 &quot;역경과 성장의 혼돈 시대, 대한민국에 음악을... 33년간 대학로를 대표하는 소극장 학전(2024년 3월 폐관)을 이끌며 걸출한 예술인들을 배출에 힘썼다. 사진 <b>뉴스</b>1","Mon, 22 Jul 2024 16:06:00 +0900"
3,한화오선 하청노동자 처우 개선하라,https://www.news1.kr/photos/6773568,https://n.news.naver.com/mnews/article/421/0007679141?sid=102,민주노총 금속노조 거제통영고성조선하청지회 조합원들이 22일 오후 서울 종로구 정부서울청사에서 한화오션 하청노동자 처우 개선 및 고용노동부 장관 면담을 촉구하는 구호를 외치고 있다. 2024.7.22/<b>뉴스</b>1,"Mon, 22 Jul 2024 16:06:00 +0900"
